candidate,probability,label
0.500002_DM_179.29_beam_0C2020_03_15_18:05:00.fil.hdf5,1.0,1.0
0.500002_DM_180.82_beam_0C2020_04_19_17:25:56.fil.hdf5,1.0,1.0
0.500002_DM_191.57_beam_0C2020_02_02_12:07:18.fil.hdf5,0.9987237,1.0
0.500002_DM_192.18_beam_449C2019_12_18_08:48:22.fil.hdf5,0.00030918146,0.0
0.500002_DM_192.80_beam_0C2020_04_14_01:35:37.fil.hdf5,1.0,1.0
0.500002_DM_2026.34_beam_0I2020_03_23_02:49:25.fil.hdf5,9.525056e-05,0.0
0.500002_DM_205.08_beam_0C2020_03_15_15:52:05.fil.hdf5,0.9999511,1.0
0.500002_DM_205.38_beam_0C2020_03_15_16:10:01.fil.hdf5,1.0,1.0
0.500002_DM_206.00_beam_0C2020_03_15_15:48:54.fil.hdf5,1.0,1.0
0.500002_DM_206.30_beam_0C2020_03_15_16:21:42.fil.hdf5,0.99999976,1.0
0.500002_DM_207.84_beam_512C2020_04_13_00:46:22.fil.hdf5,4.160134e-05,0.0
0.500002_DM_211.52_beam_0C2020_04_12_01:08:29.fil.hdf5,0.9998921,1.0
0.500002_DM_21.18_beam_0C2020_04_13_10:32:31.fil.hdf5,0.99999034,1.0
0.500002_DM_21.18_beam_0C2020_04_19_19:17:57.fil.hdf5,0.0033277217,0.0
0.500002_DM_2149.43_beam_6C2020_02_27_00:26:16.fil.hdf5,2.0999876e-06,0.0
0.500002_DM_21.49_beam_1C2020_03_23_03:06:22.fil.hdf5,5.055497e-05,0.0
0.500002_DM_219.81_beam_0C2020_04_11_23:37:19.fil.hdf5,0.9999926,1.0
0.500002_DM_220.12_beam_0C2020_04_11_23:41:09.fil.hdf5,0.9999938,1.0
0.500002_DM_220.43_beam_0C2020_04_11_23:41:07.fil.hdf5,0.9999641,1.0
0.500002_DM_22.41_beam_0C2020_04_13_08:24:31.fil.hdf5,0.99811363,1.0
0.500002_DM_22.41_beam_0I2020_03_23_02:45:32.fil.hdf5,0.001747719,0.0
0.500002_DM_22.41_beam_0I2020_03_23_02:46:55.fil.hdf5,0.00016710977,0.0
0.500002_DM_23.02_beam_0C2020_04_13_08:23:56.fil.hdf5,1.0,1.0
0.500002_DM_23.02_beam_0C2020_04_13_08:25:01.fil.hdf5,0.99999976,1.0
0.500002_DM_23.02_beam_0C2020_04_13_08:29:19.fil.hdf5,1.0,1.0
0.500002_DM_23.02_beam_0C2020_04_13_08:31:08.fil.hdf5,1.0,1.0
0.500002_DM_23.33_beam_0C2020_04_13_08:17:30.fil.hdf5,0.99985003,1.0
0.500002_DM_23.33_beam_0C2020_04_13_08:30:35.fil.hdf5,1.0,1.0
0.500002_DM_235.47_beam_0C2020_04_12_03:05:48.fil.hdf5,0.9999999,1.0
0.500002_DM_236.08_beam_0C2020_04_12_02:55:49.fil.hdf5,1.0,1.0
0.500002_DM_23.64_beam_0C2020_03_30_03:24:25.fil.hdf5,0.99989605,1.0
0.500002_DM_237.62_beam_0C2020_04_11_21:22:33.fil.hdf5,0.99954623,1.0
0.500002_DM_237.62_beam_0C2020_04_11_21:24:18.fil.hdf5,0.9999999,1.0
0.500002_DM_237.62_beam_0C2020_04_11_21:25:20.fil.hdf5,1.0,1.0
0.500002_DM_237.93_beam_0C2020_04_11_21:23:06.fil.hdf5,1.0,1.0
0.500002_DM_237.93_beam_0C2020_04_11_21:34:25.fil.hdf5,0.9994242,1.0
0.500002_DM_237.93_beam_0C2020_04_11_21:37:36.fil.hdf5,1.0,1.0
0.500002_DM_240.38_beam_111C2019_12_06_15:45:19.fil.hdf5,0.002165966,0.0
0.500002_DM_240.69_beam_0C2020_04_12_04:44:14.fil.hdf5,0.99998486,1.0
0.500002_DM_241.30_beam_0C2020_04_12_04:39:24.fil.hdf5,1.0,1.0
0.500002_DM_241.92_beam_4C2020_02_02_05:44:17.fil.hdf5,1.6365966e-05,0.0
0.500002_DM_24.87_beam_0C2020_03_15_20:56:20.fil.hdf5,6.782217e-05,0.0
0.500002_DM_24.87_beam_0C2020_04_13_10:05:07.fil.hdf5,0.9999993,1.0
0.500002_DM_25.17_beam_0C2020_04_13_10:04:04.fil.hdf5,0.9999938,1.0
0.500002_DM_253.89_beam_0C2020_04_19_17:04:32.fil.hdf5,0.99999547,1.0
0.500002_DM_254.20_beam_0C2020_04_19_17:04:55.fil.hdf5,1.0,1.0
0.500002_DM_25.48_beam_0C2020_04_13_10:00:30.fil.hdf5,0.99999285,1.0
0.500002_DM_25.48_beam_0C2020_04_13_10:13:56.fil.hdf5,0.99317485,1.0
0.500002_DM_25.48_beam_0C2020_04_13_10:22:21.fil.hdf5,1.0,1.0
0.500002_DM_25.48_beam_183C2020_04_23_23:06:19.fil.hdf5,0.00754553,0.0
0.500002_DM_25.48_beam_1C2020_04_13_01:05:48.fil.hdf5,0.05961142,0.0
0.500002_DM_25.48_beam_396C2020_04_23_23:04:56.fil.hdf5,0.29096153,0.0
0.500002_DM_25.48_beam_477C2020_04_27_02:23:52.fil.hdf5,0.009246995,0.0
0.500002_DM_25.48_beam_761C2020_04_22_15:26:10.fil.hdf5,0.00021226468,0.0
0.500002_DM_257.27_beam_0C2020_04_13_09:45:42.fil.hdf5,0.0013300444,0.0
0.500002_DM_25.79_beam_0C2020_04_13_10:06:09.fil.hdf5,1.0,1.0
0.500002_DM_25.79_beam_0C2020_04_13_10:06:35.fil.hdf5,1.0,1.0
0.500002_DM_25.79_beam_0C2020_04_13_10:21:20.fil.hdf5,1.0,1.0
0.500002_DM_25.79_beam_1C2020_04_14_03:26:31.fil.hdf5,5.1779007e-05,0.0
0.500002_DM_25.79_beam_478C2020_04_27_02:23:52.fil.hdf5,0.00010552653,0.0
0.500002_DM_26.09_beam_0C2020_04_13_10:12:56.fil.hdf5,0.99963975,1.0
0.500002_DM_26.09_beam_0C2020_04_13_10:14:10.fil.hdf5,1.0,1.0
0.500002_DM_26.09_beam_498C2020_04_13_01:35:59.fil.hdf5,2.0834863e-05,0.0
0.500002_DM_26.09_beam_498C2020_04_23_23:00:21.fil.hdf5,3.636606e-06,0.0
0.500002_DM_26.09_beam_9C2020_04_14_03:25:58.fil.hdf5,5.0455606e-06,0.0
0.500002_DM_26.71_beam_219C2020_04_13_01:54:00.fil.hdf5,0.002749048,0.0
0.500002_DM_27.32_beam_42C2020_04_22_16:43:49.fil.hdf5,0.08875376,0.0
0.500002_DM_274.15_beam_30C2019_12_18_08:42:28.fil.hdf5,0.00066244794,0.0
0.500002_DM_27.63_beam_557C2020_04_13_03:30:35.fil.hdf5,1.2983879e-08,0.0
0.500002_DM_27.94_beam_183C2020_04_23_23:04:40.fil.hdf5,3.1120966e-05,0.0
0.500002_DM_280.60_beam_0C2020_03_15_22:14:59.fil.hdf5,1.0,1.0
0.500002_DM_280.60_beam_0C2020_04_11_23:00:05.fil.hdf5,0.9999995,1.0
0.500002_DM_280.90_beam_0C2020_03_15_22:32:56.fil.hdf5,1.0,1.0
0.500002_DM_280.90_beam_0C2020_04_11_22:54:14.fil.hdf5,1.0,1.0
0.500002_DM_281.21_beam_0C2020_03_15_22:24:13.fil.hdf5,1.0,1.0
0.500002_DM_281.21_beam_0C2020_04_11_22:53:48.fil.hdf5,0.99635565,1.0
0.500002_DM_281.21_beam_0C2020_04_11_22:55:12.fil.hdf5,1.0,1.0
0.500002_DM_281.21_beam_0C2020_04_11_22:56:39.fil.hdf5,0.9999999,1.0
0.500002_DM_281.52_beam_0C2020_04_11_23:11:03.fil.hdf5,1.0,1.0
0.500002_DM_281.83_beam_0C2020_04_11_23:09:07.fil.hdf5,1.0,1.0
0.500002_DM_282.44_beam_0C2020_04_11_22:56:37.fil.hdf5,0.9997068,1.0
0.500002_DM_28.24_beam_140C2020_04_23_23:10:13.fil.hdf5,0.0002706081,0.0
0.500002_DM_28.24_beam_184C2020_04_23_23:10:13.fil.hdf5,0.00012469452,0.0
0.500002_DM_2847.77_beam_514C2020_01_20_10:27:48.fil.hdf5,0.00021991436,0.0
0.500002_DM_28.55_beam_594C2020_04_22_16:44:59.fil.hdf5,0.030825691,0.0
0.500002_DM_28.86_beam_252C2020_04_22_15:32:41.fil.hdf5,0.060183484,0.0
0.500002_DM_29.16_beam_0C2020_04_13_08:56:36.fil.hdf5,0.9610924,1.0
0.500002_DM_29.47_beam_0C2020_04_13_09:29:17.fil.hdf5,0.99999905,1.0
0.500002_DM_29.78_beam_0C2020_04_13_08:54:47.fil.hdf5,1.0,1.0
0.500002_DM_30.09_beam_0C2020_04_13_08:46:36.fil.hdf5,0.9999993,1.0
0.500002_DM_3036.17_beam_10C2020_02_02_09:19:35.fil.hdf5,0.00019536691,0.0
0.500002_DM_3036.17_beam_5C2020_02_02_09:19:35.fil.hdf5,1.0005712e-05,0.0
0.500002_DM_3036.17_beam_8C2020_02_02_09:19:35.fil.hdf5,1.1431836e-05,0.0
0.500002_DM_3036.17_beam_9C2020_02_02_03:00:21.fil.hdf5,4.5473087e-05,0.0
0.500002_DM_30.39_beam_744C2020_04_23_23:10:13.fil.hdf5,4.336543e-06,0.0
0.500002_DM_3058.68_beam_11C2020_02_02_11:59:21.fil.hdf5,5.352705e-05,0.0
0.500002_DM_31.01_beam_0C2020_04_11_22:33:47.fil.hdf5,0.99998176,1.0
0.500002_DM_31.01_beam_219C2019_12_06_15:27:18.fil.hdf5,8.0387785e-05,0.0
0.500002_DM_31.01_beam_222C2020_04_22_15:31:52.fil.hdf5,6.3696345e-05,0.0
0.500002_DM_31.01_beam_428C2019_12_06_15:45:15.fil.hdf5,0.012198764,0.0
0.500002_DM_31.62_beam_0C2020_04_11_22:35:54.fil.hdf5,1.0,1.0
0.500002_DM_31.62_beam_0C2020_04_11_22:45:38.fil.hdf5,1.0,1.0
0.500002_DM_31.93_beam_0C2020_04_11_22:45:36.fil.hdf5,1.0,1.0
0.500002_DM_31.93_beam_143C2020_04_23_23:10:13.fil.hdf5,0.0018032659,0.0
0.500002_DM_31.93_beam_158C2019_12_06_15:45:45.fil.hdf5,2.3569379e-05,0.0
0.500002_DM_32.23_beam_0C2020_04_13_08:54:11.fil.hdf5,0.99973184,1.0
0.500002_DM_32.23_beam_0C2020_04_19_15:52:42.fil.hdf5,0.97256315,1.0
0.500002_DM_32.23_beam_119C2019_12_06_15:44:12.fil.hdf5,1.12854705e-05,0.0
0.500002_DM_32.54_beam_0C2020_04_13_09:15:36.fil.hdf5,0.98938227,1.0
0.500002_DM_32.54_beam_400C2020_04_23_23:03:55.fil.hdf5,0.0014320333,0.0
0.500002_DM_32.85_beam_0C2020_04_13_08:48:45.fil.hdf5,0.9914219,1.0
0.500002_DM_331.25_beam_627C2020_04_13_01:55:43.fil.hdf5,5.6748588e-05,0.0
0.500002_DM_33.16_beam_159C2019_12_06_15:48:17.fil.hdf5,1.8628601e-06,0.0
0.500002_DM_33.46_beam_0C2020_04_19_18:23:36.fil.hdf5,1.0,1.0
0.500002_DM_33.46_beam_116C2019_12_06_15:44:44.fil.hdf5,0.00062187715,0.0
0.500002_DM_335.24_beam_0C2020_02_21_22:08:09.fil.hdf5,1.32266705e-05,0.0
0.500002_DM_336.47_beam_0I2020_01_12_23:46:08.fil.hdf5,0.0025618235,0.0
0.500002_DM_33.77_beam_0C2020_04_19_18:23:13.fil.hdf5,1.0,1.0
0.500002_DM_33.77_beam_653C2019_12_06_15:48:17.fil.hdf5,0.00015464066,0.0
0.500002_DM_341.38_beam_0C2020_03_15_18:52:53.fil.hdf5,0.99870217,1.0
0.500002_DM_341.69_beam_633C2020_04_13_01:55:43.fil.hdf5,1.62226e-05,0.0
0.500002_DM_35.00_beam_112C2019_12_06_15:43:46.fil.hdf5,0.7421948,1.0
0.500002_DM_35.00_beam_423C2019_12_06_15:48:17.fil.hdf5,0.00024817308,0.0
0.500002_DM_352.44_beam_0I2020_01_12_23:35:45.fil.hdf5,0.00037107329,0.0
0.500002_DM_35.30_beam_603C2020_04_23_23:10:23.fil.hdf5,0.0013243108,0.0
0.500002_DM_360.11_beam_467C2020_04_13_01:55:43.fil.hdf5,0.00013864737,0.0
0.500002_DM_36.23_beam_555C2020_04_23_23:00:49.fil.hdf5,0.00086540065,0.0
0.500002_DM_362.87_beam_0I2020_01_12_23:58:40.fil.hdf5,0.0012677901,0.0
0.500002_DM_36.53_beam_252C2020_04_22_15:26:31.fil.hdf5,2.6215162e-06,0.0
0.500002_DM_367.48_beam_7C2020_02_04_01:31:56.fil.hdf5,1.2114302e-05,0.0
0.500002_DM_372.08_beam_429C2019_12_06_15:44:36.fil.hdf5,0.00039975956,0.0
0.500002_DM_373.31_beam_658C2020_04_13_01:04:00.fil.hdf5,2.810443e-08,0.0
0.500002_DM_375.46_beam_62C2020_04_13_07:12:41.fil.hdf5,0.0062518413,0.0
0.500002_DM_376.69_beam_11C2020_02_04_01:31:56.fil.hdf5,3.8704227e-05,0.0
0.500002_DM_377.30_beam_10C2020_02_04_01:31:56.fil.hdf5,1.5693888e-05,0.0
0.500002_DM_380.37_beam_5C2020_02_03_22:14:10.fil.hdf5,0.0034115757,0.0
0.500002_DM_38.07_beam_364C2020_04_27_02:18:43.fil.hdf5,0.008065424,0.0
0.500002_DM_381.98_beam_4C2020_02_02_03:04:33.fil.hdf5,3.4188124e-05,0.0
0.500002_DM_383.94_beam_311C2020_04_13_00:46:29.fil.hdf5,1.1166445e-05,0.0
0.500002_DM_391.11_beam_760C2020_04_13_00:46:05.fil.hdf5,8.1977065e-05,0.0
0.500002_DM_395.02_beam_65C2020_04_13_00:46:05.fil.hdf5,0.00041155997,0.0
0.500002_DM_39.60_beam_560C2020_04_13_00:46:20.fil.hdf5,0.124829255,0.0
0.500002_DM_402.20_beam_0C2020_02_02_11:31:47.fil.hdf5,1.0,1.0
0.500002_DM_402.85_beam_0C2020_02_02_11:29:36.fil.hdf5,1.0,1.0
0.500002_DM_402.85_beam_0C2020_02_02_11:31:37.fil.hdf5,1.0,1.0
0.500002_DM_406.76_beam_2C2020_02_02_11:26:40.fil.hdf5,0.9999968,1.0
0.500002_DM_408.72_beam_3C2020_02_04_03:05:18.fil.hdf5,5.475984e-09,0.0
0.500002_DM_409.37_beam_421C2020_04_13_00:46:39.fil.hdf5,3.1428845e-05,0.0
0.500002_DM_41.75_beam_8C2020_04_07_01:37:49.fil.hdf5,0.0003516315,0.0
0.500002_DM_42.06_beam_4C2020_04_07_01:23:09.fil.hdf5,0.99995327,1.0
0.500002_DM_421.76_beam_8C2020_02_04_02:37:12.fil.hdf5,0.000107362655,0.0
0.500002_DM_42.37_beam_2C2020_04_07_01:24:32.fil.hdf5,0.99009585,1.0
0.500002_DM_43.90_beam_8C2020_04_07_01:38:06.fil.hdf5,7.962121e-05,0.0
0.500002_DM_44.52_beam_0C2020_04_07_01:33:41.fil.hdf5,0.9986217,1.0
0.500002_DM_451.10_beam_0C2020_04_19_18:27:02.fil.hdf5,1.0,1.0
0.500002_DM_47.59_beam_524C2019_12_06_15:27:21.fil.hdf5,1.648011e-05,0.0
0.500002_DM_476.33_beam_382C2020_05_31_19:52:38.fil.hdf5,0.00025589662,0.0
0.500002_DM_490.87_beam_374C2020_01_12_22:27:03.fil.hdf5,0.00046449213,0.0
0.500002_DM_49.12_beam_0C2020_03_20_20:49:09.fil.hdf5,0.9999974,1.0
0.500002_DM_49.12_beam_0C2020_03_20_21:05:23.fil.hdf5,0.99999,1.0
0.500002_DM_49.12_beam_0C2020_03_20_21:19:29.fil.hdf5,0.9858643,1.0
0.500002_DM_49.12_beam_0C2020_03_20_21:22:15.fil.hdf5,0.9998486,1.0
0.500002_DM_49.12_beam_0C2020_03_20_21:24:12.fil.hdf5,0.9999968,1.0
0.500002_DM_49.12_beam_0C2020_03_20_21:25:33.fil.hdf5,0.9998857,1.0
0.500002_DM_49.12_beam_0C2020_03_20_21:31:38.fil.hdf5,0.99999976,1.0
0.500002_DM_49.12_beam_0C2020_03_20_21:59:33.fil.hdf5,0.99998355,1.0
0.500002_DM_49.12_beam_0C2020_03_28_12:42:49.fil.hdf5,0.9999696,1.0
0.500002_DM_49.12_beam_0C2020_03_28_12:44:19.fil.hdf5,0.99998736,1.0
0.500002_DM_49.12_beam_0C2020_03_28_12:48:25.fil.hdf5,1.0,1.0
0.500002_DM_49.12_beam_0C2020_03_28_12:50:22.fil.hdf5,0.9998666,1.0
0.500002_DM_49.12_beam_0C2020_03_28_12:53:07.fil.hdf5,0.9999807,1.0
0.500002_DM_49.12_beam_0C2020_03_28_13:00:30.fil.hdf5,0.9999988,1.0
0.500002_DM_49.12_beam_0C2020_03_28_14:31:35.fil.hdf5,0.9997507,1.0
0.500002_DM_49.12_beam_0C2020_03_28_14:34:26.fil.hdf5,0.9993407,1.0
0.500002_DM_49.12_beam_0C2020_03_28_14:58:57.fil.hdf5,0.99997437,1.0
0.500002_DM_49.12_beam_0C2020_03_28_15:02:12.fil.hdf5,0.9998821,1.0
0.500002_DM_49.43_beam_0C2020_04_19_18:11:55.fil.hdf5,0.9999999,1.0
0.500002_DM_49.43_beam_10C2020_04_09_00:03:15.fil.hdf5,0.00059245154,0.0
0.500002_DM_49.73_beam_516C2019_12_06_15:27:20.fil.hdf5,0.0009666741,0.0
0.500002_DM_4998.68_beam_382C2020_04_13_07:09:19.fil.hdf5,0.024591232,0.0
0.500002_DM_500.65_beam_0C2020_03_15_20:25:02.fil.hdf5,0.99995506,1.0
0.500002_DM_50.66_beam_520C2019_12_06_15:27:20.fil.hdf5,0.00016956346,0.0
0.500002_DM_5114.68_beam_0C2020_04_19_17:19:03.fil.hdf5,0.0024694968,0.0
0.500002_DM_51.27_beam_8C2020_02_02_03:24:49.fil.hdf5,0.0040286495,0.0
0.500002_DM_51.88_beam_10C2020_02_21_20:14:31.fil.hdf5,3.3054158e-07,0.0
0.500002_DM_51.88_beam_3C2020_02_16_01:57:25.fil.hdf5,1.2845693e-07,0.0
0.500002_DM_51.88_beam_4C2020_03_18_03:25:46.fil.hdf5,0.15733169,0.0
0.500002_DM_52.19_beam_2C2020_02_21_20:14:11.fil.hdf5,1.08201e-09,0.0
0.500002_DM_52.19_beam_5C2020_02_02_12:00:14.fil.hdf5,4.436247e-08,0.0
0.500002_DM_524.77_beam_764C2020_04_13_00:46:09.fil.hdf5,2.8817426e-06,0.0
0.500002_DM_52.50_beam_2C2020_02_04_03:53:42.fil.hdf5,0.01921721,0.0
0.500002_DM_53.73_beam_0C2020_02_21_20:17:58.fil.hdf5,0.004650894,0.0
0.500002_DM_53.73_beam_108C2020_01_20_10:47:54.fil.hdf5,0.015974533,0.0
0.500002_DM_54.03_beam_6C2020_02_16_01:59:02.fil.hdf5,0.0082562985,0.0
0.500002_DM_54.03_beam_6C2020_02_21_20:35:45.fil.hdf5,1.5577538e-05,0.0
0.500002_DM_54.34_beam_4C2020_02_02_03:55:24.fil.hdf5,3.5524931e-06,0.0
0.500002_DM_54.65_beam_10C2020_02_02_12:07:42.fil.hdf5,0.0031954811,0.0
0.500002_DM_54.65_beam_3C2020_02_03_23:10:13.fil.hdf5,0.00017295538,0.0
0.500002_DM_552.16_beam_117C2019_12_18_08:43:21.fil.hdf5,5.639006e-05,0.0
0.500002_DM_55.87_beam_0C2020_03_30_03:56:43.fil.hdf5,0.99966586,1.0
0.500002_DM_55.87_beam_0C2020_03_30_04:06:17_1.fil.hdf5,1.0,1.0
0.500002_DM_55.87_beam_5C2020_02_16_03:45:44.fil.hdf5,0.0016302413,0.0
0.500002_DM_56.18_beam_1C2020_02_03_22:42:09.fil.hdf5,0.0001707664,0.0
0.500002_DM_56.49_beam_0C2020_03_30_04:02:25.fil.hdf5,0.99999714,1.0
0.500002_DM_56.80_beam_0C2020_03_30_03:58:54.fil.hdf5,1.0,1.0
0.500002_DM_570.41_beam_11C2020_02_02_05:47:50.fil.hdf5,2.4942765e-05,0.0
0.500002_DM_57.10_beam_2C2020_02_02_03:29:14.fil.hdf5,0.00013447167,0.0
0.500002_DM_571.72_beam_0C2020_03_20_02:39:55.fil.hdf5,0.8036756,1.0
0.500002_DM_57.41_beam_0C2020_03_30_03:56:14.fil.hdf5,0.9936557,1.0
0.500002_DM_57.41_beam_0C2020_03_30_03:58:57.fil.hdf5,0.9999958,1.0
0.500002_DM_57.41_beam_0C2020_04_19_17:38:03.fil.hdf5,1.0,1.0
0.500002_DM_57.72_beam_11C2020_02_02_04:30:46.fil.hdf5,0.00012616777,0.0
0.500002_DM_58.33_beam_11C2020_02_16_01:09:02.fil.hdf5,4.009852e-06,0.0
0.500002_DM_58.64_beam_1C2020_02_02_09:29:49.fil.hdf5,9.448621e-05,0.0
0.500002_DM_58.64_beam_6C2020_02_02_04:24:29.fil.hdf5,0.00021227522,0.0
0.500002_DM_58.94_beam_431C2019_12_06_15:45:19_1.fil.hdf5,0.00019947486,0.0
0.500002_DM_59.25_beam_2C2020_02_16_01:57:25.fil.hdf5,2.520467e-07,0.0
0.500002_DM_59.56_beam_176C2019_12_06_15:45:19.fil.hdf5,0.31072712,0.0
0.500002_DM_62.01_beam_366C2020_04_27_17:58:41.fil.hdf5,0.19492124,0.0
0.500002_DM_628.25_beam_98C2020_05_31_18:19:42.fil.hdf5,1.2251749e-05,0.0
0.500002_DM_65.39_beam_0C2020_04_19_19:39:33.fil.hdf5,0.99998486,1.0
0.500002_DM_66.00_beam_492C2020_04_23_23:00:59.fil.hdf5,1.37460665e-05,0.0
0.500002_DM_666.26_beam_192C2020_04_04_01:31:31.fil.hdf5,0.00018675315,0.0
0.500002_DM_67.23_beam_0C2020_04_19_18:07:49.fil.hdf5,0.99999857,1.0
0.500002_DM_67.23_beam_8C2020_02_16_03:37:42.fil.hdf5,0.00035378986,0.0
0.500002_DM_680.60_beam_80C2020_01_12_23:23:42.fil.hdf5,2.042998e-05,0.0
0.500002_DM_693.64_beam_436C2020_01_20_10:27:37.fil.hdf5,2.186019e-06,0.0
0.500002_DM_693.64_beam_75C2020_01_12_23:23:42.fil.hdf5,5.6406523e-05,0.0
0.500002_DM_70.00_beam_6C2020_02_21_20:36:44.fil.hdf5,0.0029049348,0.0
0.500002_DM_70.30_beam_654C2019_12_06_15:48:36.fil.hdf5,0.0001713242,0.0
0.500002_DM_70.92_beam_0C2020_04_19_16:22:43.fil.hdf5,0.9994954,1.0
0.500002_DM_71.22_beam_0C2020_04_19_16:21:42.fil.hdf5,0.9999999,1.0
0.500002_DM_722.33_beam_8C2020_02_21_20:14:51.fil.hdf5,0.00095807033,0.0
0.500002_DM_728.85_beam_714C2020_04_13_00:48:33.fil.hdf5,3.8519825e-05,0.0
0.500002_DM_731.27_beam_468C2020_04_27_17:56:12.fil.hdf5,0.00018405604,0.0
0.500002_DM_731.46_beam_528C2020_04_13_00:53:58.fil.hdf5,9.8229706e-05,0.0
0.500002_DM_75.83_beam_0C2020_02_02_11:20:52.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_0C2020_02_02_11:22:30.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_0C2020_04_07_01:15:07.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_0C2020_04_07_01:17:39.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_0C2020_04_07_06:05:10.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_0C2020_04_07_06:06:32.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_0C2020_04_12_01:03:02.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_0C2020_04_14_01:26:57.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_0C2020_04_14_01:28:16_1.fil.hdf5,1.0,1.0
0.500002_DM_75.83_beam_7C2020_02_21_22:09:44.fil.hdf5,1.5794778e-07,0.0
0.500002_DM_762.10_beam_26C2020_01_12_23:16:10.fil.hdf5,0.0019619612,0.0
0.500002_DM_762.10_beam_27C2020_01_12_23:16:10.fil.hdf5,0.0066978335,0.0
0.500002_DM_762.10_beam_34C2020_01_12_23:16:10.fil.hdf5,0.0015821726,0.0
0.500002_DM_77.06_beam_2C2020_02_02_05:58:44.fil.hdf5,0.00070111424,0.0
0.500002_DM_771.23_beam_6C2020_02_14_05:16:13.fil.hdf5,0.0011475268,0.0
0.500002_DM_779.48_beam_14C2020_04_27_02:16:57.fil.hdf5,0.15379192,0.0
0.500002_DM_78.59_beam_402C2020_04_23_23:04:56.fil.hdf5,0.003798775,0.0
0.500002_DM_79.51_beam_0I2020_01_12_23:31:20.fil.hdf5,0.03648488,0.0
0.500002_DM_80.74_beam_0I2020_05_24_23:18:48.fil.hdf5,0.97816396,1.0
0.500002_DM_80.74_beam_10C2020_02_21_20:24:51.fil.hdf5,4.3952727e-07,0.0
0.500002_DM_81.66_beam_2C2020_04_27_02:17:58.fil.hdf5,0.5012812,1.0
0.500002_DM_82.28_beam_10C2020_02_21_20:28:58.fil.hdf5,0.0044836956,0.0
0.500002_DM_82.89_beam_172C2019_12_06_15:48:36.fil.hdf5,0.12038508,0.0
0.500002_DM_83.81_beam_0C2020_04_11_21:07:18.fil.hdf5,0.9999975,1.0
0.500002_DM_854.17_beam_216C2020_01_12_22:27:32.fil.hdf5,5.2885414e-05,0.0
0.500002_DM_86.88_beam_0C2020_04_07_02:17:53.fil.hdf5,1.0,1.0
0.500002_DM_87.19_beam_0C2020_04_07_02:14:30.fil.hdf5,0.9999999,1.0
0.500002_DM_91.49_beam_7C2020_02_02_12:08:08.fil.hdf5,4.0497405e-05,0.0
0.500002_DM_93.02_beam_0C2020_04_11_21:53:28.fil.hdf5,1.0,1.0
0.500002_DM_93.33_beam_0C2020_04_11_21:57:46.fil.hdf5,1.0,1.0
0.500002_DM_97.93_beam_0I2020_01_13_00:02:16.fil.hdf5,0.0026542244,0.0
0.500003_DM_104.07_beam_9C2020_02_16_02:00:03.fil.hdf5,0.010329225,0.0
0.500003_DM_105.92_beam_0C2020_04_14_04:28:45.fil.hdf5,0.9999999,1.0
0.500003_DM_108.98_beam_0I2020_01_12_23:54:47.fil.hdf5,0.00013190154,0.0
0.500003_DM_111.75_beam_0C2020_03_15_20:56:02.fil.hdf5,0.999962,1.0
0.500003_DM_115.74_beam_0C2020_04_12_04:00:44.fil.hdf5,0.82949144,1.0
0.500003_DM_130.17_beam_3C2020_04_27_17:58:11.fil.hdf5,0.25478548,0.0
0.500003_DM_1347.91_beam_7C2020_02_04_02:54:57.fil.hdf5,9.859694e-09,0.0
0.500003_DM_143.98_beam_0C2020_04_07_04:14:19.fil.hdf5,1.0,1.0
0.500003_DM_1477.04_beam_271C2020_01_02_15:33:12.fil.hdf5,0.00032518088,0.0
0.500003_DM_1513.03_beam_74C2020_05_31_19:52:43.fil.hdf5,0.006253453,0.0
0.500003_DM_1527.68_beam_1C2019_12_18_08:44:34.fil.hdf5,0.00027427133,0.0
0.500003_DM_161.48_beam_0C2020_03_23_03:08:25.fil.hdf5,0.99999845,1.0
0.500003_DM_163.63_beam_0C2020_04_12_00:05:43.fil.hdf5,0.99999976,1.0
0.500003_DM_163.63_beam_0C2020_04_19_17:48:39.fil.hdf5,1.0,1.0
0.500003_DM_164.55_beam_0C2020_04_11_23:55:27.fil.hdf5,0.9998894,1.0
0.500003_DM_164.55_beam_0C2020_04_12_00:17:05.fil.hdf5,1.0,1.0
0.500003_DM_165.47_beam_0C2020_03_23_03:01:31.fil.hdf5,1.0,1.0
0.500003_DM_165.47_beam_0C2020_04_11_23:55:04.fil.hdf5,0.9999989,1.0
0.500003_DM_166.70_beam_140C2020_04_23_23:08:22.fil.hdf5,5.194468e-05,0.0
0.500003_DM_1694.76_beam_11C2020_02_14_05:09:35.fil.hdf5,7.701807e-06,0.0
0.500003_DM_172.84_beam_0C2020_04_07_02:54:22.fil.hdf5,1.0,1.0
