transientid,ML_PROB
0.500001_DM_177.14_beam_0C2020_03_15_18:00:30.fil.hdf5,0.9999981
0.500001_DM_177.14_beam_0C2020_04_13_07:49:17.fil.hdf5,0.999984
0.500001_DM_177.14_beam_0C2020_04_13_07:50:05.fil.hdf5,0.99997365
0.500001_DM_177.45_beam_0C2020_04_13_07:56:01.fil.hdf5,0.9999931
0.500001_DM_177.75_beam_0C2020_03_30_01:51:33.fil.hdf5,1.0
0.500001_DM_178.06_beam_0C2020_03_15_17:59:43.fil.hdf5,1.0
0.500001_DM_192.18_beam_0C2020_04_14_01:44:08.fil.hdf5,0.99999964
0.500001_DM_205.69_beam_0C2020_03_15_16:02:13.fil.hdf5,1.0
0.500001_DM_205.69_beam_0C2020_03_15_16:22:09.fil.hdf5,0.99999976
0.500001_DM_205.69_beam_0C2020_03_15_16:28:27.fil.hdf5,1.0
0.500001_DM_23.02_beam_0C2020_04_13_08:17:01.fil.hdf5,1.0
0.500001_DM_23.02_beam_0C2020_04_13_08:25:33.fil.hdf5,1.0
0.500001_DM_23.02_beam_0C2020_04_13_08:30:57.fil.hdf5,1.0
0.500001_DM_23.33_beam_0C2020_04_13_08:25:17.fil.hdf5,1.0
0.500001_DM_23.33_beam_0C2020_04_13_08:27:01.fil.hdf5,1.0
0.500001_DM_235.16_beam_0C2020_04_12_02:58:50.fil.hdf5,0.9999951
0.500001_DM_238.23_beam_0C2020_04_11_21:37:27.fil.hdf5,1.0
0.500001_DM_238.54_beam_0C2020_04_12_04:46:07.fil.hdf5,0.999894
0.500001_DM_23.95_beam_0C2020_04_13_10:14:29.fil.hdf5,0.99998987
0.500001_DM_24.56_beam_0C2020_04_13_10:01:14.fil.hdf5,0.9999902
0.500001_DM_25.17_beam_0C2020_04_13_10:12:38.fil.hdf5,0.99941385
0.500001_DM_26.09_beam_0C2020_04_13_10:03:32.fil.hdf5,1.0
0.500001_DM_270.47_beam_0C2020_02_03_23:52:49.fil.hdf5,1.0
0.500001_DM_281.21_beam_0C2020_04_11_23:03:24.fil.hdf5,1.0
0.500001_DM_282.44_beam_0C2020_04_11_23:06:53.fil.hdf5,0.9997441
0.500001_DM_283.36_beam_0C2020_04_11_23:10:16.fil.hdf5,0.98509383
0.500001_DM_29.16_beam_0C2020_04_13_09:24:30.fil.hdf5,0.99915755
0.500001_DM_29.16_beam_0C2020_04_13_09:28:21.fil.hdf5,0.9998697
0.500001_DM_29.47_beam_0C2020_04_13_10:05:51.fil.hdf5,1.0
0.500001_DM_29.78_beam_0C2020_04_13_08:45:59.fil.hdf5,0.9999814
0.500001_DM_30.70_beam_0C2020_04_13_08:35:45.fil.hdf5,0.9999819
0.500001_DM_31.31_beam_0C2020_04_11_22:34:09.fil.hdf5,0.9984061
0.500001_DM_31.62_beam_0C2020_04_11_22:35:09.fil.hdf5,1.0
0.500001_DM_317.13_beam_0C2020_04_12_02:27:00.fil.hdf5,0.99986744
0.500001_DM_31.93_beam_0C2020_04_11_22:24:23.fil.hdf5,1.0
0.500001_DM_33.16_beam_0C2020_04_13_09:01:23.fil.hdf5,0.99998975
0.500001_DM_33.77_beam_0C2020_04_19_18:21:04.fil.hdf5,1.0
0.500001_DM_36.53_beam_0C2020_04_19_15:56:26.fil.hdf5,0.99993896
0.500001_DM_42.37_beam_0C2020_04_07_01:24:31.fil.hdf5,1.0
0.500001_DM_44.82_beam_0C2020_04_19_17:12:14.fil.hdf5,1.0
0.500001_DM_48.81_beam_0C2020_03_20_21:26:40.fil.hdf5,0.99999964
0.500001_DM_49.12_beam_0C2020_03_20_21:22:22.fil.hdf5,0.999311
0.500001_DM_49.12_beam_0C2020_03_20_21:53:34.fil.hdf5,0.99999917
0.500001_DM_49.12_beam_0C2020_03_28_12:31:21.fil.hdf5,0.92767227
0.500001_DM_49.12_beam_0C2020_03_28_12:50:21.fil.hdf5,0.9999999
0.500001_DM_49.12_beam_0C2020_03_28_12:51:03.fil.hdf5,0.9995877
0.500001_DM_49.12_beam_0C2020_03_28_14:53:39.fil.hdf5,0.9999659
0.500001_DM_49.12_beam_0C2020_03_28_15:18:47.fil.hdf5,0.9999708
0.500001_DM_49.12_beam_0C2020_03_28_15:20:42.fil.hdf5,0.9999988
0.500001_DM_49.12_beam_0C2020_03_28_15:21:20.fil.hdf5,0.99999905
0.500001_DM_49.12_beam_0C2020_04_19_18:10:17.fil.hdf5,1.0
0.500001_DM_501.30_beam_0C2020_03_15_20:15:03.fil.hdf5,1.0
0.500001_DM_506.52_beam_0C2020_02_03_05:53:46.fil.hdf5,0.9999999
0.500001_DM_54.95_beam_0C2020_04_19_17:30:35.fil.hdf5,0.99998
0.500001_DM_54.95_beam_0C2020_04_19_17:31:24.fil.hdf5,1.0
0.500001_DM_56.18_beam_0C2020_03_30_04:06:10.fil.hdf5,0.9999995
0.500001_DM_56.49_beam_0C2020_03_30_04:06:53.fil.hdf5,1.0
0.500001_DM_56.80_beam_0C2020_03_30_04:07:56_1.fil.hdf5,0.99999976
0.500001_DM_622.57_beam_0C2020_02_21_19:31:49.fil.hdf5,0.9999777
0.500001_DM_69.08_beam_0C2020_04_19_16:21:53.fil.hdf5,0.9987381
0.500001_DM_75.52_beam_0C2020_04_12_01:04:01.fil.hdf5,1.0
0.500001_DM_75.83_beam_0C2020_04_07_01:14:44.fil.hdf5,1.0
0.500001_DM_75.83_beam_0C2020_04_14_01:26:17.fil.hdf5,1.0
0.500001_DM_75.83_beam_0C2020_04_14_01:27:43.fil.hdf5,1.0
0.500001_DM_75.83_beam_0C2020_04_14_01:28:59.fil.hdf5,1.0
0.500001_DM_76.14_beam_0C2020_04_07_06:07:53.fil.hdf5,1.0
0.500001_DM_85.35_beam_0C2020_04_19_18:54:22.fil.hdf5,1.0
0.500001_DM_92.41_beam_0C2020_04_19_19:52:18.fil.hdf5,1.0
0.500001_DM_93.33_beam_0C2020_04_19_17:53:25.fil.hdf5,1.0
0.500001_DM_93.33_beam_0C2020_04_19_19:44:56.fil.hdf5,1.0
0.500001_DM_93.94_beam_0C2020_04_19_19:44:29.fil.hdf5,1.0
0.500001_DM_99.47_beam_0C2020_04_07_01:45:07.fil.hdf5,0.99953246
0.500002_DM_100.08_beam_0C2020_04_07_01:43:49.fil.hdf5,1.0
0.500002_DM_100.70_beam_0C2020_04_07_02:00:40.fil.hdf5,0.9999337
0.500002_DM_106.84_beam_0C2020_04_19_18:40:55.fil.hdf5,1.0
0.500002_DM_107.76_beam_0C2020_04_19_18:39:54.fil.hdf5,1.0
0.500002_DM_115.12_beam_0C2020_04_19_18:39:07.fil.hdf5,1.0
0.500002_DM_118.81_beam_0C2020_04_12_02:42:33.fil.hdf5,0.99816424
0.500002_DM_125.87_beam_0C2020_04_19_16:12:34.fil.hdf5,0.99919444
0.500002_DM_138.76_beam_0C2020_04_19_16:10:49.fil.hdf5,1.0
0.500002_DM_144.90_beam_0C2020_04_07_04:10:12.fil.hdf5,0.9999927
0.500002_DM_145.21_beam_0C2020_04_07_04:19:56.fil.hdf5,1.0
0.500002_DM_145.82_beam_0C2020_04_07_04:10:40.fil.hdf5,0.99999404
0.500002_DM_151.04_beam_0C2020_04_19_16:15:16.fil.hdf5,1.0
0.500002_DM_157.18_beam_0C2020_04_12_01:21:07.fil.hdf5,1.0
0.500002_DM_157.18_beam_0C2020_04_12_01:31:50.fil.hdf5,1.0
0.500002_DM_157.49_beam_0C2020_04_12_01:18:24.fil.hdf5,0.9994382
0.500002_DM_157.80_beam_0C2020_03_30_05:54:41.fil.hdf5,0.99914443
0.500002_DM_162.71_beam_0C2020_03_23_03:15:00.fil.hdf5,1.0
0.500002_DM_162.71_beam_0C2020_04_19_17:45:06.fil.hdf5,1.0
0.500002_DM_162.71_beam_0C2020_04_19_17:47:27.fil.hdf5,1.0
0.500002_DM_163.63_beam_0C2020_04_11_23:56:30.fil.hdf5,0.9999999
0.500002_DM_163.63_beam_0C2020_04_12_00:10:38.fil.hdf5,0.9999999
0.500002_DM_163.94_beam_0C2020_03_23_03:19:51.fil.hdf5,1.0
0.500002_DM_163.94_beam_0C2020_04_12_00:17:47.fil.hdf5,1.0
0.500002_DM_164.55_beam_0C2020_04_11_23:55:15.fil.hdf5,1.0
0.500002_DM_164.55_beam_0C2020_04_11_23:56:40.fil.hdf5,0.99999964
0.500002_DM_164.55_beam_0C2020_04_12_00:11:16.fil.hdf5,0.9999999
0.500002_DM_164.86_beam_0C2020_04_11_23:53:47.fil.hdf5,1.0
0.500002_DM_164.86_beam_0C2020_04_12_00:00:05.fil.hdf5,0.99998736
0.500002_DM_165.17_beam_0C2020_03_23_03:20:10.fil.hdf5,1.0
0.500002_DM_174.38_beam_0C2020_04_07_02:51:15.fil.hdf5,1.0
0.500002_DM_174.38_beam_0C2020_04_07_03:10:41.fil.hdf5,1.0
0.500002_DM_174.38_beam_0C2020_04_07_03:13:02.fil.hdf5,1.0
0.500002_DM_174.38_beam_0C2020_04_07_03:13:12.fil.hdf5,1.0
0.500002_DM_174.38_beam_0C2020_04_07_03:14:01.fil.hdf5,1.0
0.500002_DM_174.68_beam_0C2020_04_07_02:53:59.fil.hdf5,1.0
0.500002_DM_174.99_beam_0C2020_04_07_03:20:02.fil.hdf5,1.0
0.500002_DM_175.30_beam_0C2020_04_07_03:09:37.fil.hdf5,1.0
0.500002_DM_175.60_beam_0C2020_04_07_03:00:06.fil.hdf5,1.0
0.500002_DM_175.91_beam_0C2020_04_07_03:14:47.fil.hdf5,1.0
0.500002_DM_176.83_beam_0C2020_03_30_02:09:42.fil.hdf5,1.0
0.500002_DM_176.83_beam_0C2020_03_30_02:21:41.fil.hdf5,1.0
0.500002_DM_177.14_beam_0C2020_03_15_17:59:08.fil.hdf5,0.9999999
0.500002_DM_177.14_beam_0C2020_04_13_07:51:59.fil.hdf5,0.9999956
0.500002_DM_177.14_beam_0C2020_04_13_07:52:13.fil.hdf5,1.0
0.500002_DM_177.45_beam_0C2020_03_15_17:54:25.fil.hdf5,1.0
0.500002_DM_177.45_beam_0C2020_03_15_17:55:01.fil.hdf5,1.0
0.500002_DM_177.45_beam_0C2020_03_15_17:56:04.fil.hdf5,1.0
0.500002_DM_177.75_beam_0C2020_03_30_01:47:24.fil.hdf5,0.9999732
0.500002_DM_177.75_beam_0C2020_03_30_02:11:11.fil.hdf5,1.0
0.500002_DM_178.06_beam_0C2020_03_30_02:04:58.fil.hdf5,1.0
0.500002_DM_178.98_beam_0C2020_04_11_20:49:47.fil.hdf5,1.0
0.500002_DM_179.29_beam_0C2020_03_15_18:05:00.fil.hdf5,1.0
0.500002_DM_180.82_beam_0C2020_04_19_17:25:56.fil.hdf5,1.0
0.500002_DM_191.57_beam_0C2020_02_02_12:07:18.fil.hdf5,0.9945642
0.500002_DM_192.80_beam_0C2020_04_14_01:35:37.fil.hdf5,1.0
0.500002_DM_205.08_beam_0C2020_03_15_15:52:05.fil.hdf5,0.9999732
0.500002_DM_205.38_beam_0C2020_03_15_16:10:01.fil.hdf5,1.0
0.500002_DM_206.00_beam_0C2020_03_15_15:48:54.fil.hdf5,1.0
0.500002_DM_206.30_beam_0C2020_03_15_16:21:42.fil.hdf5,0.9982407
0.500002_DM_211.52_beam_0C2020_04_12_01:08:29.fil.hdf5,0.9999826
0.500002_DM_21.18_beam_0C2020_04_13_10:32:31.fil.hdf5,0.99998295
0.500002_DM_219.81_beam_0C2020_04_11_23:37:19.fil.hdf5,0.8522171
0.500002_DM_220.12_beam_0C2020_04_11_23:41:09.fil.hdf5,0.9962212
0.500002_DM_220.43_beam_0C2020_04_11_23:41:07.fil.hdf5,0.9998963
0.500002_DM_22.41_beam_0C2020_04_13_08:24:31.fil.hdf5,0.9998504
0.500002_DM_23.02_beam_0C2020_04_13_08:23:56.fil.hdf5,1.0
0.500002_DM_23.02_beam_0C2020_04_13_08:25:01.fil.hdf5,1.0
0.500002_DM_23.02_beam_0C2020_04_13_08:29:19.fil.hdf5,1.0
0.500002_DM_23.02_beam_0C2020_04_13_08:31:08.fil.hdf5,1.0
0.500002_DM_23.33_beam_0C2020_04_13_08:17:30.fil.hdf5,0.9999999
0.500002_DM_23.33_beam_0C2020_04_13_08:30:35.fil.hdf5,1.0
0.500002_DM_235.47_beam_0C2020_04_12_03:05:48.fil.hdf5,0.99998975
0.500002_DM_236.08_beam_0C2020_04_12_02:55:49.fil.hdf5,1.0
0.500002_DM_23.64_beam_0C2020_03_30_03:24:25.fil.hdf5,0.99997497
0.500002_DM_237.62_beam_0C2020_04_11_21:22:33.fil.hdf5,0.99909115
0.500002_DM_237.62_beam_0C2020_04_11_21:24:18.fil.hdf5,1.0
0.500002_DM_237.62_beam_0C2020_04_11_21:25:20.fil.hdf5,1.0
0.500002_DM_237.93_beam_0C2020_04_11_21:23:06.fil.hdf5,1.0
0.500002_DM_237.93_beam_0C2020_04_11_21:34:25.fil.hdf5,0.999012
0.500002_DM_237.93_beam_0C2020_04_11_21:37:36.fil.hdf5,1.0
0.500002_DM_240.69_beam_0C2020_04_12_04:44:14.fil.hdf5,0.9990483
0.500002_DM_241.30_beam_0C2020_04_12_04:39:24.fil.hdf5,0.99999297
0.500002_DM_24.87_beam_0C2020_04_13_10:05:07.fil.hdf5,0.99999976
0.500002_DM_25.17_beam_0C2020_04_13_10:04:04.fil.hdf5,0.99989855
0.500002_DM_253.89_beam_0C2020_04_19_17:04:32.fil.hdf5,0.99999964
0.500002_DM_254.20_beam_0C2020_04_19_17:04:55.fil.hdf5,1.0
0.500002_DM_25.48_beam_0C2020_04_13_10:00:30.fil.hdf5,0.99999976
0.500002_DM_25.48_beam_0C2020_04_13_10:13:56.fil.hdf5,0.9998654
0.500002_DM_25.48_beam_0C2020_04_13_10:22:21.fil.hdf5,0.99999976
0.500002_DM_25.79_beam_0C2020_04_13_10:06:09.fil.hdf5,1.0
0.500002_DM_25.79_beam_0C2020_04_13_10:06:35.fil.hdf5,1.0
0.500002_DM_25.79_beam_0C2020_04_13_10:21:20.fil.hdf5,1.0
0.500002_DM_26.09_beam_0C2020_04_13_10:12:56.fil.hdf5,0.99661607
0.500002_DM_26.09_beam_0C2020_04_13_10:14:10.fil.hdf5,0.9999999
0.500002_DM_280.60_beam_0C2020_03_15_22:14:59.fil.hdf5,1.0
0.500002_DM_280.60_beam_0C2020_04_11_23:00:05.fil.hdf5,0.9999908
0.500002_DM_280.90_beam_0C2020_03_15_22:32:56.fil.hdf5,1.0
0.500002_DM_280.90_beam_0C2020_04_11_22:54:14.fil.hdf5,0.99999964
0.500002_DM_281.21_beam_0C2020_03_15_22:24:13.fil.hdf5,1.0
0.500002_DM_281.21_beam_0C2020_04_11_22:53:48.fil.hdf5,0.99909925
0.500002_DM_281.21_beam_0C2020_04_11_22:55:12.fil.hdf5,1.0
0.500002_DM_281.21_beam_0C2020_04_11_22:56:39.fil.hdf5,1.0
0.500002_DM_281.52_beam_0C2020_04_11_23:11:03.fil.hdf5,1.0
0.500002_DM_281.83_beam_0C2020_04_11_23:09:07.fil.hdf5,1.0
0.500002_DM_282.44_beam_0C2020_04_11_22:56:37.fil.hdf5,0.9999373
0.500002_DM_29.16_beam_0C2020_04_13_08:56:36.fil.hdf5,0.735142
0.500002_DM_29.47_beam_0C2020_04_13_09:29:17.fil.hdf5,0.99999964
0.500002_DM_29.78_beam_0C2020_04_13_08:54:47.fil.hdf5,0.99999475
0.500002_DM_30.09_beam_0C2020_04_13_08:46:36.fil.hdf5,1.0
0.500002_DM_31.01_beam_0C2020_04_11_22:33:47.fil.hdf5,0.99999976
0.500002_DM_31.62_beam_0C2020_04_11_22:35:54.fil.hdf5,1.0
0.500002_DM_31.62_beam_0C2020_04_11_22:45:38.fil.hdf5,0.9999883
0.500002_DM_31.93_beam_0C2020_04_11_22:45:36.fil.hdf5,1.0
0.500002_DM_32.23_beam_0C2020_04_13_08:54:11.fil.hdf5,0.9999987
0.500002_DM_32.23_beam_0C2020_04_19_15:52:42.fil.hdf5,0.9977927
0.500002_DM_32.54_beam_0C2020_04_13_09:15:36.fil.hdf5,0.9975733
0.500002_DM_32.85_beam_0C2020_04_13_08:48:45.fil.hdf5,0.99999607
0.500002_DM_33.46_beam_0C2020_04_19_18:23:36.fil.hdf5,1.0
0.500002_DM_33.77_beam_0C2020_04_19_18:23:13.fil.hdf5,1.0
0.500002_DM_341.38_beam_0C2020_03_15_18:52:53.fil.hdf5,0.99999905
0.500002_DM_402.20_beam_0C2020_02_02_11:31:47.fil.hdf5,1.0
0.500002_DM_402.85_beam_0C2020_02_02_11:29:36.fil.hdf5,1.0
0.500002_DM_402.85_beam_0C2020_02_02_11:31:37.fil.hdf5,1.0
0.500002_DM_406.76_beam_2C2020_02_02_11:26:40.fil.hdf5,0.98517346
0.500002_DM_42.06_beam_4C2020_04_07_01:23:09.fil.hdf5,0.99832577
0.500002_DM_42.37_beam_2C2020_04_07_01:24:32.fil.hdf5,0.9999987
0.500002_DM_451.10_beam_0C2020_04_19_18:27:02.fil.hdf5,1.0
0.500002_DM_49.12_beam_0C2020_03_20_20:49:09.fil.hdf5,0.9998443
0.500002_DM_49.12_beam_0C2020_03_20_21:05:23.fil.hdf5,0.99987495
0.500002_DM_49.12_beam_0C2020_03_20_21:19:29.fil.hdf5,0.99999964
0.500002_DM_49.12_beam_0C2020_03_20_21:22:15.fil.hdf5,0.9999968
0.500002_DM_49.12_beam_0C2020_03_20_21:24:12.fil.hdf5,0.99797565
0.500002_DM_49.12_beam_0C2020_03_20_21:25:33.fil.hdf5,0.9996338
0.500002_DM_49.12_beam_0C2020_03_20_21:31:38.fil.hdf5,0.9999839
0.500002_DM_49.12_beam_0C2020_03_20_21:59:33.fil.hdf5,0.99757975
0.500002_DM_49.12_beam_0C2020_03_28_12:42:49.fil.hdf5,0.9888892
0.500002_DM_49.12_beam_0C2020_03_28_12:44:19.fil.hdf5,0.99999857
0.500002_DM_49.12_beam_0C2020_03_28_12:48:25.fil.hdf5,1.0
0.500002_DM_49.12_beam_0C2020_03_28_12:50:22.fil.hdf5,0.9999192
0.500002_DM_49.12_beam_0C2020_03_28_12:53:07.fil.hdf5,0.9998379
0.500002_DM_49.12_beam_0C2020_03_28_13:00:30.fil.hdf5,0.9999968
0.500002_DM_49.12_beam_0C2020_03_28_14:31:35.fil.hdf5,0.99898595
0.500002_DM_49.12_beam_0C2020_03_28_14:34:26.fil.hdf5,0.95154697
0.500002_DM_49.12_beam_0C2020_03_28_14:58:57.fil.hdf5,1.0
0.500002_DM_49.12_beam_0C2020_03_28_15:02:12.fil.hdf5,0.99680305
0.500002_DM_49.43_beam_0C2020_04_19_18:11:55.fil.hdf5,0.9999999
0.500002_DM_500.65_beam_0C2020_03_15_20:25:02.fil.hdf5,0.9999591
0.500002_DM_51.88_beam_4C2020_03_18_03:25:46.fil.hdf5,0.9996687
0.500002_DM_55.87_beam_0C2020_03_30_03:56:43.fil.hdf5,0.99998045
0.500002_DM_55.87_beam_0C2020_03_30_04:06:17_1.fil.hdf5,1.0
0.500002_DM_56.49_beam_0C2020_03_30_04:02:25.fil.hdf5,0.999997
0.500002_DM_56.80_beam_0C2020_03_30_03:58:54.fil.hdf5,1.0
0.500002_DM_571.72_beam_0C2020_03_20_02:39:55.fil.hdf5,0.9103778
0.500002_DM_57.41_beam_0C2020_03_30_03:56:14.fil.hdf5,0.9845978
0.500002_DM_57.41_beam_0C2020_03_30_03:58:57.fil.hdf5,0.9999925
0.500002_DM_57.41_beam_0C2020_04_19_17:38:03.fil.hdf5,1.0
0.500002_DM_67.23_beam_0C2020_04_19_18:07:49.fil.hdf5,0.9997142
0.500002_DM_70.92_beam_0C2020_04_19_16:22:43.fil.hdf5,1.0
0.500002_DM_71.22_beam_0C2020_04_19_16:21:42.fil.hdf5,1.0
0.500002_DM_75.83_beam_0C2020_02_02_11:20:52.fil.hdf5,1.0
0.500002_DM_75.83_beam_0C2020_02_02_11:22:30.fil.hdf5,1.0
0.500002_DM_75.83_beam_0C2020_04_07_01:15:07.fil.hdf5,1.0
0.500002_DM_75.83_beam_0C2020_04_07_01:17:39.fil.hdf5,0.9999925
0.500002_DM_75.83_beam_0C2020_04_07_06:05:10.fil.hdf5,1.0
0.500002_DM_75.83_beam_0C2020_04_07_06:06:32.fil.hdf5,1.0
0.500002_DM_75.83_beam_0C2020_04_12_01:03:02.fil.hdf5,1.0
0.500002_DM_75.83_beam_0C2020_04_14_01:26:57.fil.hdf5,0.9999924
0.500002_DM_75.83_beam_0C2020_04_14_01:28:16_1.fil.hdf5,0.9999831
0.500002_DM_83.81_beam_0C2020_04_11_21:07:18.fil.hdf5,0.9999994
0.500002_DM_86.88_beam_0C2020_04_07_02:17:53.fil.hdf5,1.0
0.500002_DM_87.19_beam_0C2020_04_07_02:14:30.fil.hdf5,1.0
0.500002_DM_93.02_beam_0C2020_04_11_21:53:28.fil.hdf5,1.0
0.500002_DM_93.33_beam_0C2020_04_11_21:57:46.fil.hdf5,1.0
0.500003_DM_105.92_beam_0C2020_04_14_04:28:45.fil.hdf5,1.0
0.500003_DM_111.75_beam_0C2020_03_15_20:56:02.fil.hdf5,0.95551264
0.500003_DM_115.74_beam_0C2020_04_12_04:00:44.fil.hdf5,0.80037296
0.500003_DM_143.98_beam_0C2020_04_07_04:14:19.fil.hdf5,1.0
0.500003_DM_161.48_beam_0C2020_03_23_03:08:25.fil.hdf5,1.0
0.500003_DM_163.63_beam_0C2020_04_12_00:05:43.fil.hdf5,0.99997556
0.500003_DM_163.63_beam_0C2020_04_19_17:48:39.fil.hdf5,1.0
0.500003_DM_164.55_beam_0C2020_04_11_23:55:27.fil.hdf5,1.0
0.500003_DM_164.55_beam_0C2020_04_12_00:17:05.fil.hdf5,1.0
0.500003_DM_165.47_beam_0C2020_03_23_03:01:31.fil.hdf5,1.0
0.500003_DM_165.47_beam_0C2020_04_11_23:55:04.fil.hdf5,0.9999714
0.500003_DM_172.84_beam_0C2020_04_07_02:54:22.fil.hdf5,1.0
0.500003_DM_173.15_beam_0C2020_04_07_02:56:13.fil.hdf5,1.0
0.500003_DM_173.46_beam_0C2020_04_07_03:02:48.fil.hdf5,1.0
0.500003_DM_174.38_beam_0C2020_04_07_03:10:54.fil.hdf5,1.0
0.500003_DM_174.68_beam_0C2020_04_07_02:57:16.fil.hdf5,1.0
0.500003_DM_174.99_beam_0C2020_04_07_02:55:29.fil.hdf5,0.99999976
0.500003_DM_174.99_beam_0C2020_04_07_03:04:01.fil.hdf5,1.0
0.500003_DM_175.30_beam_0C2020_04_07_03:06:07.fil.hdf5,1.0
0.500003_DM_175.60_beam_0C2020_04_07_02:57:41.fil.hdf5,1.0
0.500003_DM_177.75_beam_0C2020_03_15_17:34:11.fil.hdf5,1.0
0.500003_DM_178.06_beam_0C2020_03_15_17:55:47.fil.hdf5,1.0
0.500003_DM_178.06_beam_0C2020_03_15_17:57:16.fil.hdf5,1.0
0.500003_DM_178.06_beam_0C2020_03_15_17:59:56.fil.hdf5,0.99999976
0.500003_DM_178.06_beam_0C2020_03_30_01:59:48.fil.hdf5,1.0
0.500003_DM_178.06_beam_0C2020_03_30_02:18:22.fil.hdf5,1.0
0.500003_DM_178.06_beam_0C2020_03_30_02:29:38.fil.hdf5,1.0
0.500003_DM_189.73_beam_0C2020_02_02_12:09:18.fil.hdf5,0.9196761
0.500003_DM_192.49_beam_0C2020_04_14_01:42:01.fil.hdf5,0.9999945
0.500003_DM_205.08_beam_0C2020_03_15_15:49:00.fil.hdf5,1.0
0.500003_DM_205.38_beam_0C2020_03_15_16:00:36.fil.hdf5,1.0
0.500003_DM_23.02_beam_0C2020_04_13_08:17:58.fil.hdf5,1.0
0.500003_DM_23.02_beam_0C2020_04_13_08:27:14.fil.hdf5,1.0
0.500003_DM_23.02_beam_0C2020_04_13_08:27:16.fil.hdf5,1.0
0.500003_DM_23.02_beam_0C2020_04_13_08:28:06.fil.hdf5,1.0
0.500003_DM_23.33_beam_0C2020_04_13_08:18:35.fil.hdf5,1.0
0.500003_DM_23.33_beam_0C2020_04_13_08:27:51.fil.hdf5,1.0
0.500003_DM_235.47_beam_0C2020_04_12_02:53:54.fil.hdf5,0.9999988
0.500003_DM_237.62_beam_0C2020_04_11_21:22:51.fil.hdf5,0.9999999
0.500003_DM_238.23_beam_0C2020_04_11_21:27:05.fil.hdf5,1.0
0.500003_DM_238.85_beam_0C2020_04_11_21:36:28.fil.hdf5,1.0
0.500003_DM_239.46_beam_0C2020_04_12_04:26:18.fil.hdf5,1.0
0.500003_DM_242.22_beam_0C2020_04_12_04:28:47.fil.hdf5,0.99996996
0.500003_DM_25.17_beam_0C2020_04_13_10:00:45.fil.hdf5,0.9999833
0.500003_DM_25.48_beam_0C2020_04_13_10:16:53.fil.hdf5,0.99968183
0.500003_DM_25.79_beam_0C2020_04_13_10:08:20.fil.hdf5,1.0
0.500003_DM_259.11_beam_0C2020_04_19_17:57:45.fil.hdf5,0.999257
0.500003_DM_270.16_beam_0C2020_02_03_23:51:40.fil.hdf5,1.0
0.500003_DM_270.16_beam_0C2020_02_03_23:52:46.fil.hdf5,1.0
0.500003_DM_280.90_beam_0C2020_04_11_23:08:19.fil.hdf5,0.9999577
0.500003_DM_281.21_beam_0C2020_04_11_22:55:23.fil.hdf5,0.99692327
0.500003_DM_281.83_beam_0C2020_04_11_23:06:11.fil.hdf5,1.0
0.500003_DM_282.13_beam_0C2020_04_11_22:54:34.fil.hdf5,1.0
0.500003_DM_28.86_beam_0C2020_04_13_09:24:13.fil.hdf5,0.9997943
0.500003_DM_29.16_beam_0C2020_04_13_09:27:01.fil.hdf5,0.99999964
0.500003_DM_295.95_beam_0C2020_04_19_19:47:48.fil.hdf5,1.0
0.500003_DM_31.01_beam_0C2020_04_13_08:57:10.fil.hdf5,0.9999975
0.500003_DM_31.31_beam_0C2020_04_13_08:39:39.fil.hdf5,0.9999745
0.500003_DM_34.08_beam_0C2020_04_19_15:52:19.fil.hdf5,0.99994993
0.500003_DM_341.69_beam_0C2020_03_15_19:22:26.fil.hdf5,1.0
0.500003_DM_352.74_beam_0C2020_02_03_23:24:24.fil.hdf5,0.9888875
0.500003_DM_354.89_beam_0C2020_02_03_23:24:52.fil.hdf5,1.0
0.500003_DM_354.89_beam_0C2020_02_03_23:32:16.fil.hdf5,1.0
0.500003_DM_402.20_beam_0C2020_02_02_11:29:24.fil.hdf5,1.0
0.500003_DM_42.06_beam_1C2020_04_07_01:32:38.fil.hdf5,1.0
0.500003_DM_49.12_beam_0C2020_03_20_20:09:10.fil.hdf5,0.9999994
0.500003_DM_49.12_beam_0C2020_03_20_20:34:24.fil.hdf5,0.9998148
0.500003_DM_49.12_beam_0C2020_03_20_21:14:31.fil.hdf5,0.97905356
0.500003_DM_49.12_beam_0C2020_03_20_21:27:32.fil.hdf5,0.999881
0.500003_DM_49.12_beam_0C2020_03_20_21:45:44.fil.hdf5,0.99468476
0.500003_DM_49.12_beam_0C2020_03_28_12:45:06.fil.hdf5,0.98895603
0.500003_DM_49.12_beam_0C2020_03_28_12:50:13.fil.hdf5,0.99996996
0.500003_DM_49.12_beam_0C2020_03_28_12:51:27.fil.hdf5,0.999949
0.500003_DM_49.12_beam_0C2020_03_28_12:56:54.fil.hdf5,0.99984086
0.500003_DM_49.12_beam_0C2020_03_28_14:30:51.fil.hdf5,0.9999335
0.500003_DM_49.12_beam_0C2020_03_28_14:48:07.fil.hdf5,0.99999785
0.500003_DM_49.12_beam_0C2020_03_28_14:50:38.fil.hdf5,0.999944
0.500003_DM_49.12_beam_0C2020_03_28_14:58:11.fil.hdf5,0.9997738
0.500003_DM_49.12_beam_0C2020_03_28_15:04:46.fil.hdf5,0.99999666
0.500003_DM_503.91_beam_0C2020_03_15_20:24:12.fil.hdf5,1.0
